,SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,SOURCE,MLS#,LATITUDE,LONGITUDE
4372,New Construction Plan,Single Family Residential,The Inverness,Pfafftown,NC,27040,327350.0,3.0,2.5,Skylark Acres,2184.0,,,,150.0,,NewHomeSource.com,Plan-161840351,36.156738,-80.384237
4373,New Construction Plan,Single Family Residential,The Lenox,High Point,NC,27265,354400.0,3.0,2.5,Boulding Branch Estates,2470.0,,,,143.0,,NewHomeSource.com,Plan-161872759,35.9960378,-79.9819723
4374,New Construction Plan,Single Family Residential,The Liam,High Point,NC,27265,341400.0,3.0,2.5,Boulding Branch Estates,2148.0,,,,159.0,,NewHomeSource.com,Plan-161872760,35.9960378,-79.9819723
4375,New Construction Plan,Single Family Residential,Morgan,Garner,NC,27529,369990.0,3.0,2.0,Buffaloe Grove,1846.0,,,,200.0,,NewHomeSource.com,Plan-161883610,35.6866484,-78.6423339
4376,New Construction Plan,Single Family Residential,Harris,Garner,NC,27529,379990.0,3.0,2.5,Buffaloe Grove,2025.0,,,,188.0,,NewHomeSource.com,Plan-161883611,35.6866484,-78.6423339
4377,New Construction Plan,Single Family Residential,The Enthusiast,Fuquay Varina,NC,27526,369990.0,2.0,2.0,Adalyn Place,1626.0,,,,228.0,,NewHomeSource.com,Plan-161772659,35.583382,-78.781901
4378,New Construction Plan,Single Family Residential,The Virtuoso,Fuquay Varina,NC,27526,379990.0,2.0,2.0,Adalyn Place,1794.0,,,,212.0,,NewHomeSource.com,Plan-161772660,35.583382,-78.781901
4379,New Construction Plan,Single Family Residential,The Adventurer,Fuquay Varina,NC,27526,386990.0,2.0,2.0,Adalyn Place,2016.0,,,,192.0,,NewHomeSource.com,Plan-161772661,35.583382,-78.781901
4380,New Construction Plan,Single Family Residential,Stallworth,Apex,NC,27502,924995.0,4.0,4.5,Willow Hills,4223.0,,,,219.0,,NewHomeSource.com,Plan-161877661,35.730756,-78.94517
4381,New Construction Plan,Single Family Residential,The Madison,Clayton,NC,27520,359900.0,3.0,3.5,Winston Pointe South,3004.0,,,,120.0,,NewHomeSource.com,Plan-161804021,35.638167,-78.51868
4382,New Construction Plan,Single Family Residential,The Florence II,Holly Springs,NC,27540,553990.0,4.0,2.5,12 Oaks,3301.0,,,,168.0,,NewHomeSource.com,Plan-161567350,35.679274,-78.864952
4383,New Construction Plan,Single Family Residential,Napa Valley,Wake Forest,NC,27587,421990.0,2.0,2.0,Del Webb at Traditions,2412.0,,,,175.0,,NewHomeSource.com,Plan-161620199,35.9932457,-78.480264
4384,New Construction Plan,Single Family Residential,Candler,Wake Forest,NC,27587,423990.0,2.0,2.5,Del Webb at Traditions,2453.0,,,,173.0,,NewHomeSource.com,Plan-161620200,35.9932457,-78.480264
4385,New Construction Plan,Single Family Residential,Sonoma Cove,Wake Forest,NC,27587,433990.0,2.0,2.5,Del Webb at Traditions,2536.0,,,,171.0,,NewHomeSource.com,Plan-161620201,35.9932457,-78.480264
4386,New Construction Plan,Single Family Residential,Topsail,Princeton,NC,27569,295900.0,4.0,2.5,Gander Lake,2300.0,,,,129.0,,NewHomeSource.com,Plan-161325428,35.484403,-78.1133453
4387,New Construction Plan,Single Family Residential,Eastman II,Apex,NC,27502,589990.0,5.0,4.5,Smith Farm - Farmhouse Collection,3243.0,,,,182.0,,NewHomeSource.com,Plan-161534308,35.7338,-78.9248
4388,New Construction Plan,Single Family Residential,Statesville,Cary,NC,27519,399990.0,3.0,2.5,Brickyard Townhomes,1889.0,,,,212.0,,NewHomeSource.com,Plan-161760338,35.838902,-78.879747
4389,New Construction Plan,Single Family Residential,The Lenox,Fuquay Varina,NC,27526,424000.0,3.0,2.5,Arlington Meadows,2424.0,,,,175.0,,NewHomeSource.com,Plan-161806748,35.559581,-78.7860055
4390,New Construction Plan,Single Family Residential,The Charlotte,Pfafftown,NC,27040,303900.0,3.0,2.5,Skylark Acres,1626.0,,,,187.0,,NewHomeSource.com,Plan-161840348,36.156738,-80.384237
4391,New Construction Plan,Single Family Residential,The Montcrest,High Point,NC,27265,355800.0,2.0,2.0,Boulding Branch Estates,1836.0,,,,194.0,,NewHomeSource.com,Plan-161872758,35.9960378,-79.9819723
4392,New Construction Plan,Single Family Residential,Bridgestone,Fuquay Varina,NC,27526,398990.0,3.0,2.0,Stonecreek,2080.0,,,,192.0,,NewHomeSource.com,Plan-161602488,35.633353,-78.763289
4393,New Construction Plan,Single Family Residential,The Enthusiast,Clayton,NC,27527,321990.0,2.0,2.0,Forge Creek,1626.0,,,,198.0,,NewHomeSource.com,Plan-161772658,35.6594895,-78.3425847
4394,New Construction Plan,Single Family Residential,Dunwoody Way,Wake Forest,NC,27587,418990.0,2.0,2.5,Del Webb at Traditions,2301.0,,,,182.0,,NewHomeSource.com,Plan-161620198,35.9932457,-78.480264
4395,New Construction Plan,Single Family Residential,Jackson,Cary,NC,27519,762990.0,5.0,4.0,Savaan,3141.0,,,,243.0,,NewHomeSource.com,Plan-161818157,35.821074,-78.851437
4396,New Construction Plan,Single Family Residential,Kent,Princeton,NC,27569,289900.0,4.0,2.5,Gander Lake,1980.0,,,,146.0,,NewHomeSource.com,Plan-161325427,35.4843727,-78.1132954
4397,New Construction Plan,Single Family Residential,Calvert,Wake Forest,NC,27587,352990.0,3.0,2.5,Mason Oaks,1742.0,,,,203.0,,NewHomeSource.com,Plan-161814027,36.0172462,-78.513031
4398,New Construction Plan,Single Family Residential,Edison II,Apex,NC,27502,572990.0,5.0,3.0,Smith Farm - Farmhouse Collection,2866.0,,,,200.0,,NewHomeSource.com,Plan-161534307,35.7338,-78.9248
4399,New Construction Plan,Single Family Residential,The Wakefield,Pfafftown,NC,27040,404900.0,4.0,3.5,Skylark Acres,3187.0,,,,127.0,,NewHomeSource.com,Plan-161840347,36.156738,-80.384237
4400,New Construction Plan,Single Family Residential,The Kipling,High Point,NC,27265,374400.0,3.0,2.0,Boulding Branch Estates,2764.0,,,,135.0,,NewHomeSource.com,Plan-161872757,35.9960378,-79.9819723
4401,New Construction Plan,Single Family Residential,The Virtuoso,Clayton,NC,27527,334990.0,2.0,2.0,Forge Creek,1794.0,,,,187.0,,NewHomeSource.com,Plan-161772657,35.6594895,-78.3425847
4402,New Construction Plan,Single Family Residential,Eastway,Wake Forest,NC,27587,407990.0,2.0,2.5,Del Webb at Traditions,2051.0,,,,199.0,,NewHomeSource.com,Plan-161620197,35.9932457,-78.480264
4403,New Construction Plan,Single Family Residential,The Jasper,High Point,NC,27265,347400.0,3.0,2.5,Boulding Branch Estates,2309.0,,,,150.0,,NewHomeSource.com,Plan-161872756,35.9960378,-79.9819723
4404,New Construction Plan,Single Family Residential,The Adventurer,Clayton,NC,27527,344990.0,2.0,2.0,Forge Creek,2016.0,,,,171.0,,NewHomeSource.com,Plan-161772656,35.6594895,-78.3425847
4405,New Construction Plan,Single Family Residential,Sycamore II,Holly Springs,NC,27540,424990.0,3.0,2.0,Honeycutt Farm,2367.0,,,,180.0,,NewHomeSource.com,Plan-161718615,35.6196569,-78.8466307
4406,New Construction Plan,Single Family Residential,The Swansboro,Fuquay Varina,NC,27526,392500.0,4.0,3.0,Meadow Bluffs,2580.0,,,,152.0,,NewHomeSource.com,Plan-161810035,35.6196499,-78.7527962
4407,New Construction Plan,Single Family Residential,The Riley,Clemmons,NC,27012,394400.0,3.0,2.5,Styers Ferry,2985.0,,,,132.0,,NewHomeSource.com,Plan-161840555,36.074416,-80.402935
4408,New Construction Plan,Single Family Residential,The inverness,High Point,NC,27265,343850.0,3.0,2.5,Boulding Branch Estates,2184.0,,,,157.0,,NewHomeSource.com,Plan-161872755,35.9960378,-79.9819723
4409,New Construction Plan,Single Family Residential,The Curator,Clayton,NC,27527,326990.0,2.0,2.0,Forge Creek,1767.0,,,,185.0,,NewHomeSource.com,Plan-161772655,35.6594895,-78.3425847
4410,New Construction Plan,Single Family Residential,Castle Rock,Wake Forest,NC,27587,389990.0,2.0,2.0,Del Webb at Traditions,1756.0,,,,222.0,,NewHomeSource.com,Plan-161620195,35.9932457,-78.480264
4411,New Construction Plan,Single Family Residential,Porter,Raleigh,NC,27610,459990.0,3.0,3.0,Auburn Village - Diamond Collection,2711.0,,,,170.0,,NewHomeSource.com,Plan-161623484,35.6977395,-78.5466383
4412,New Construction Plan,Single Family Residential,The Tate,Pfafftown,NC,27040,355900.0,3.0,3.5,Skylark Acres,2257.0,,,,158.0,,NewHomeSource.com,Plan-161840344,36.156738,-80.384237
4413,New Construction Plan,Single Family Residential,The Kipling,Clemmons,NC,27012,383900.0,3.0,2.5,Styers Ferry,2764.0,,,,139.0,,NewHomeSource.com,Plan-161840554,36.074416,-80.402935
4414,New Construction Plan,Single Family Residential,The Huntley,High Point,NC,27265,367900.0,3.0,2.5,Boulding Branch Estates,2627.0,,,,140.0,,NewHomeSource.com,Plan-161872754,35.9960378,-79.9819723
4415,New Construction Plan,Single Family Residential,The Telfair,Fuquay Varina,NC,27526,359900.0,3.0,2.0,Legacy Farm,1803.0,,,,200.0,,NewHomeSource.com,Plan-161840204,35.670865,-78.706479
4416,New Construction Plan,Single Family Residential,Brookfield,Wake Forest,NC,27587,385990.0,2.0,2.0,Del Webb at Traditions,1711.0,,,,226.0,,NewHomeSource.com,Plan-161620194,35.9932457,-78.480264
4417,New Construction Plan,Single Family Residential,The Onslow,Fuquay Varina,NC,27526,405500.0,4.0,3.0,Meadow Bluffs,2798.0,,,,145.0,,NewHomeSource.com,Plan-161810033,35.6196499,-78.7527962
4418,New Construction Plan,Single Family Residential,Lockwood,Cary,NC,27519,483990.0,4.0,2.5,Brickyard,2540.0,,,,191.0,,NewHomeSource.com,Plan-161825573,35.838902,-78.879747
4419,New Construction Plan,Single Family Residential,The Huntley,Clemmons,NC,27012,377400.0,3.0,2.5,Styers Ferry,2627.0,,,,144.0,,NewHomeSource.com,Plan-161840553,36.074569,-80.402698
4420,New Construction Plan,Single Family Residential,The Reges,Fuquay Varina,NC,27526,390900.0,4.0,2.5,Legacy Farm,2576.0,,,,152.0,,NewHomeSource.com,Plan-161840203,35.670865,-78.706479
4421,New Construction Plan,Single Family Residential,Abbeyville,Wake Forest,NC,27587,383990.0,2.0,2.0,Del Webb at Traditions,1655.0,,,,232.0,,NewHomeSource.com,Plan-161620193,35.9932457,-78.480264
4422,New Construction Plan,Single Family Residential,Olivia,Morrisville,NC,27560,679990.0,5.0,3.0,Mason Farms,2739.0,,,,248.0,,NewHomeSource.com,Plan-161817242,35.8540068,-78.8542479
4423,New Construction Plan,Single Family Residential,Beech,Holly Springs,NC,27540,488990.0,4.0,3.5,Honeycutt Farm,2868.0,,,,170.0,,NewHomeSource.com,Plan-161818292,35.6196569,-78.8466307
4424,New Construction Plan,Single Family Residential,Dover II,Raleigh,NC,27610,409990.0,3.0,2.5,Auburn Village - Garnet Collection,2082.0,,,,197.0,,NewHomeSource.com,Plan-161827042,35.6977395,-78.5466383
4425,New Construction Plan,Single Family Residential,The Lenox,Clemmons,NC,27012,353400.0,3.0,2.5,Styers Ferry,2429.0,,,,145.0,,NewHomeSource.com,Plan-161840552,36.074569,-80.402698
4426,New Construction Plan,Single Family Residential,The Palmer,Fuquay Varina,NC,27526,413900.0,4.0,3.5,Legacy Farm,2934.0,,,,141.0,,NewHomeSource.com,Plan-161840202,35.670865,-78.706479
4427,New Construction Plan,Single Family Residential,Vanderburgh,Holly Springs,NC,27540,690500.0,5.0,3.0,Lochridge - The Manors - 80',3558.0,,,,194.0,,NewHomeSource.com,Plan-161843281,35.625695,-78.895297
4428,New Construction Plan,Single Family Residential,The Macon,Fuquay Varina,NC,27526,366500.0,4.0,3.0,Meadow Bluffs,2528.0,,,,145.0,,NewHomeSource.com,Plan-161810031,35.6196499,-78.7527962
4429,New Construction Plan,Single Family Residential,Vincent,Raleigh,NC,27610,320990.0,2.0,2.0,Auburn Village - Sapphire Collection,1499.0,,,,214.0,,NewHomeSource.com,Plan-161827041,35.6977395,-78.5466383
4430,New Construction Plan,Single Family Residential,Ansley,Raleigh,NC,27610,410990.0,2.0,2.5,Auburn Village - Garnet Collection,2096.0,,,,196.0,,NewHomeSource.com,Plan-161623481,35.6977395,-78.5466383
4431,New Construction Plan,Single Family Residential,Calhoun,Cary,NC,27519,466990.0,3.0,2.5,Brickyard,2247.0,,,,208.0,,NewHomeSource.com,Plan-161825571,35.838902,-78.879747
4432,New Construction Plan,Single Family Residential,The Jasper,Clemmons,NC,27012,345400.0,3.0,2.5,Styers Ferry,2309.0,,,,150.0,,NewHomeSource.com,Plan-161840551,36.074569,-80.402698
4433,New Construction Plan,Single Family Residential,Summerwood,Fuquay Varina,NC,27526,352990.0,2.0,2.0,Rutherford,1859.0,,,,190.0,,NewHomeSource.com,Plan-161781611,35.645295,-78.7224446
4434,New Construction Plan,Single Family Residential,Abbott,Durham,NC,27713,360900.0,3.0,2.5,Providence at Southpoint,2271.0,,,,159.0,,NewHomeSource.com,Plan-161858191,35.9059325,-78.9172284
4435,New Construction Plan,Single Family Residential,The Umstead,Chapel Hill,NC,27516,800000.0,4.0,3.5,Bonterra,4318.0,,,,185.0,,NewHomeSource.com,Plan-161879330,35.846223,-79.10924
4436,New Construction Plan,Single Family Residential,Northwood,Holly Springs,NC,27540,654700.0,4.0,2.5,Lochridge - The Manors - 80',2947.0,,,,222.0,,NewHomeSource.com,Plan-161843280,35.625695,-78.895297
4437,New Construction Plan,Single Family Residential,Buchanan,Raleigh,NC,27610,310990.0,3.0,2.0,Auburn Village - Sapphire Collection,1403.0,,,,222.0,,NewHomeSource.com,Plan-161827040,35.6977395,-78.5466383
4438,New Construction Plan,Single Family Residential,The Jasper,Winston-Salem,NC,27127,280900.0,3.0,2.0,Bridgton Place,2471.0,,,,114.0,,NewHomeSource.com,Plan-161583160,36.025004,-80.250977
4439,New Construction Plan,Single Family Residential,The Inverness,Clemmons,NC,27012,337350.0,3.0,2.5,Styers Ferry,2184.0,,,,154.0,,NewHomeSource.com,Plan-161840550,36.074569,-80.402698
4440,New Construction Plan,Single Family Residential,Mitchell,Fuquay Varina,NC,27526,399990.0,4.0,2.5,Rutherford,2956.0,,,,135.0,,NewHomeSource.com,Plan-161781610,35.645295,-78.7224446
4441,New Construction Plan,Single Family Residential,Wainwright,Durham,NC,27713,357900.0,3.0,2.5,Providence at Southpoint,2139.0,,,,167.0,,NewHomeSource.com,Plan-161858190,35.9059325,-78.9172284
4442,New Construction Plan,Single Family Residential,The Madison,Fuquay Varina,NC,27526,409900.0,3.0,3.5,Legacy Farm,3004.0,,,,136.0,,NewHomeSource.com,Plan-161840200,35.670865,-78.706479
4443,New Construction Plan,Single Family Residential,The Ellijay,Clayton,NC,27520,348900.0,4.0,2.5,Winston Pointe South,2845.0,,,,123.0,,NewHomeSource.com,Plan-161824590,35.638167,-78.51868
4444,New Construction Plan,Single Family Residential,The Eden Park,Chapel Hill,NC,27516,794000.0,5.0,3.5,Bonterra,4219.0,,,,188.0,,NewHomeSource.com,Plan-161879329,35.846223,-79.10924
4445,New Construction Plan,Single Family Residential,Hollister II,Holly Springs,NC,27540,720200.0,4.0,2.5,Lochridge - The Manors - 80',3572.0,,,,202.0,,NewHomeSource.com,Plan-161843279,35.625695,-78.895297
4446,New Construction Plan,Single Family Residential,Hawthorne II,Holly Springs,NC,27540,442990.0,3.0,2.0,Honeycutt Farm,2564.0,,,,173.0,,NewHomeSource.com,Plan-161718609,35.6196569,-78.8466307
4447,New Construction Plan,Single Family Residential,The Corolla,Fuquay Varina,NC,27526,399500.0,4.0,3.0,Meadow Bluffs,2632.0,,,,152.0,,NewHomeSource.com,Plan-161810029,35.6196499,-78.7527962
4448,New Construction Plan,Single Family Residential,Harley,Raleigh,NC,27610,394990.0,2.0,2.0,Auburn Village - Garnet Collection,1869.0,,,,211.0,,NewHomeSource.com,Plan-161623479,35.6977395,-78.5466383
4449,New Construction Plan,Single Family Residential,The Lenox,Winston-Salem,NC,27127,290900.0,3.0,2.5,Bridgton Place,2470.0,,,,118.0,,NewHomeSource.com,Plan-161583159,36.025004,-80.250977
4450,New Construction Plan,Single Family Residential,The Yale,Jamestown,NC,27282,375900.0,4.0,2.5,Wrenn Farm Village,2854.0,,,,132.0,,NewHomeSource.com,Plan-161879049,35.990668,-79.958519
4451,New Construction Plan,Single Family Residential,The Hudson,Clemmons,NC,27012,331900.0,3.0,2.5,Styers Ferry,2069.0,,,,160.0,,NewHomeSource.com,Plan-161840549,36.074569,-80.402698
4452,New Construction Plan,Single Family Residential,The Devin,High Point,NC,27265,345900.0,3.0,2.5,Boulding Branch Estates,2098.0,,,,165.0,,NewHomeSource.com,Plan-161872749,35.9960378,-79.9819723
4453,New Construction Plan,Single Family Residential,Martin Ray,Fuquay Varina,NC,27526,356990.0,2.0,2.0,Rutherford,1962.0,,,,182.0,,NewHomeSource.com,Plan-161781609,35.645295,-78.7224446
4454,New Construction Plan,Single Family Residential,Mahoney,Durham,NC,27713,345900.0,3.0,2.5,Providence at Southpoint,2098.0,,,,165.0,,NewHomeSource.com,Plan-161858189,35.9059325,-78.9172284
4455,New Construction Plan,Single Family Residential,The Whitsun,Chapel Hill,NC,27516,766000.0,4.0,3.5,Bonterra,3973.0,,,,193.0,,NewHomeSource.com,Plan-161879328,35.846223,-79.10924
4456,New Construction Plan,Single Family Residential,Hadley,Holly Springs,NC,27540,685600.0,3.0,2.5,Lochridge - The Manors - 80',3009.0,,,,228.0,,NewHomeSource.com,Plan-161843278,35.625695,-78.895297
4457,New Construction Plan,Single Family Residential,The Abbey Marie,Fuquay Varina,NC,27526,390000.0,5.0,3.0,Meadow Bluffs,2604.0,,,,150.0,,NewHomeSource.com,Plan-161847128,35.6196499,-78.7527962
4458,New Construction Plan,Single Family Residential,The Wayne,Jamestown,NC,27282,367900.0,3.0,2.5,Wrenn Farm Village,2656.0,,,,139.0,,NewHomeSource.com,Plan-161879048,35.990668,-79.958519
4459,New Construction Plan,Single Family Residential,The Dawson,Clemmons,NC,27012,315900.0,3.0,2.5,Styers Ferry,1690.0,,,,187.0,,NewHomeSource.com,Plan-161840548,36.074569,-80.402698
4460,New Construction Plan,Single Family Residential,Hampton,Fuquay Varina,NC,27526,384990.0,4.0,2.0,Rutherford,2622.0,,,,147.0,,NewHomeSource.com,Plan-161781608,35.645295,-78.7224446
4461,New Construction Plan,Single Family Residential,Roslynn,Durham,NC,27713,336900.0,2.0,2.5,Providence at Southpoint,2001.0,,,,168.0,,NewHomeSource.com,Plan-161858188,35.9059325,-78.9172284
4462,New Construction Plan,Single Family Residential,The Bayfield,Fuquay Varina,NC,27526,354900.0,3.0,2.0,Legacy Farm,1642.0,,,,216.0,,NewHomeSource.com,Plan-161840198,35.670865,-78.706479
4463,New Construction Plan,Single Family Residential,Stellar,Fuquay Varina,NC,27526,425990.0,2.0,2.5,Carolina Gardens,2240.0,,,,190.0,,NewHomeSource.com,Plan-161772858,35.562238,-78.776865
4464,New Construction Plan,Single Family Residential,The Graylyn,Chapel Hill,NC,27516,694000.0,4.0,3.5,Bonterra,3565.0,,,,195.0,,NewHomeSource.com,Plan-161879327,35.846223,-79.10924
4465,New Construction Plan,Single Family Residential,Buchanan,Holly Springs,NC,27540,683500.0,4.0,2.5,Lochridge - The Manors - 80',2906.0,,,,235.0,,NewHomeSource.com,Plan-161843277,35.625695,-78.895297
4466,New Construction Plan,Single Family Residential,The Durell,Jamestown,NC,27282,332400.0,2.0,2.0,Wrenn Farm Village,1531.0,,,,217.0,,NewHomeSource.com,Plan-161862877,35.990668,-79.958519
4467,New Construction Plan,Single Family Residential,The Ava,Jamestown,NC,27282,362900.0,3.0,2.5,Wrenn Farm Village,2544.0,,,,143.0,,NewHomeSource.com,Plan-161879047,35.990668,-79.958519
4468,New Construction Plan,Single Family Residential,The Charlotte,Clemmons,NC,27012,313900.0,3.0,2.5,Styers Ferry,1626.0,,,,193.0,,NewHomeSource.com,Plan-161840547,36.074569,-80.402698
4469,New Construction Plan,Single Family Residential,Eastway,Fuquay Varina,NC,27526,361990.0,2.0,2.5,Rutherford,2051.0,,,,176.0,,NewHomeSource.com,Plan-161781607,35.645295,-78.7224446
4470,New Construction Plan,Single Family Residential,Oakwood,Durham,NC,27713,339900.0,3.0,2.5,Providence at Southpoint,1950.0,,,,174.0,,NewHomeSource.com,Plan-161858187,35.9059325,-78.9172284
4471,New Construction Plan,Single Family Residential,The Carlyle,Fuquay Varina,NC,27526,377900.0,3.0,2.5,Legacy Farm,2144.0,,,,176.0,,NewHomeSource.com,Plan-161840197,35.670865,-78.706479
4472,New Construction Plan,Single Family Residential,Stardom,Fuquay Varina,NC,27526,420990.0,2.0,2.5,Carolina Gardens,2179.0,,,,193.0,,NewHomeSource.com,Plan-161772857,35.562238,-78.776865
4473,New Construction Plan,Single Family Residential,The Ellsworth,Chapel Hill,NC,27516,704000.0,4.0,3.5,Bonterra,3427.0,,,,205.0,,NewHomeSource.com,Plan-161879326,35.846223,-79.10924
4474,New Construction Plan,Single Family Residential,Theodore,Holly Springs,NC,27540,794600.0,5.0,4.5,Lochridge - The Estates - 95',3618.0,,,,220.0,,NewHomeSource.com,Plan-161843276,35.625695,-78.895297
